Head,Relation,Tail
Dalfampridine,MANUFACTURED_BY,"Ascend Laboratories, LLC"
Idarubicin,INTERACTS_WITH,Melphalan
22.015,AVAILABLE_AT,"Community, a Walgreens Pharmacy"
Phalaris arundinacea pollen,INTERACTS_WITH,Anisodamine
Bornaprine,INTERACTS_WITH,Piritramide
Pentaerithrityl,INTERACTS_WITH,Doxacurium
Interferon beta-1b,INTERACTS_WITH,Betamethasone
Miconazole,INTERACTS_WITH,Colchicine
Fesoterodine,INTERACTS_WITH,Boceprevir
Light Mineral Oil,IN_PRODUCT,Sterile Light Mineral Oil 100%
Rosa centifolia flower oil,IN_PRODUCT,Queens Rose Recovery Sheet Mask
Mazaticol,INTERACTS_WITH,Trihexyphenidyl
Adecatumumab,INTERACTS_WITH,Estradiol valerate
Vaborbactam,INTERACTS_WITH,Atazanavir
Oxalic Acid,INTERACTS_WITH,Ceftibuten
Sulfamethoxazole,INTERACTS_WITH,Ursodeoxycholic acid
Gevokizumab,INTERACTS_WITH,Cetuximab
Morniflumate,INTERACTS_WITH,Thioridazine
Irbesartan,INTERACTS_WITH,Canagliflozin
Mizoribine,INTERACTS_WITH,Floxuridine
Candoxatril,INTERACTS_WITH,Ephedrine
Nitroprusside,INTERACTS_WITH,Droperidol
Magnesium lactate,INTERACTS_WITH,Nicardipine
Interferon gamma-1b,INTERACTS_WITH,Flunisolide
anxiety disorder,TREATED_BY,Fluvoxamine
5-methyltetrahydrofolic acid,IN_PRODUCT,Sulfzix
Phosphocreatine,INTERACTS_WITH,Acetylsalicylic acid
Prednisolone phosphate,INTERACTS_WITH,Norelgestromin
Pasireotide,INTERACTS_WITH,Dapagliflozin
Temozolomide Sandoz,HAS_PRICE,433.37
Nisoxetine,INTERACTS_WITH,Citalopram
Acteoside,INTERACTS_WITH,Ibritumomab tiuxetan
Buflomedil,INTERACTS_WITH,Moexipril
12.0,AVAILABLE_AT,HealthWarehouse
Chloral hydrate,INTERACTS_WITH,Darifenacin
Otelixizumab,INTERACTS_WITH,Polyestradiol phosphate
Cabazitaxel,INTERACTS_WITH,Efalizumab
Oxymetazoline,INTERACTS_WITH,Amlodipine
Famphur,INTERACTS_WITH,Azithromycin
Bumetanide,INTERACTS_WITH,Aripiprazole lauroxil
Methylenedioxyethamphetamine,INTERACTS_WITH,Phenoperidine
Adalimumab,INTERACTS_WITH,Brequinar
Bentazepam,INTERACTS_WITH,Maprotiline
Basiliximab,INTERACTS_WITH,Teniposide
Ipilimumab,INTERACTS_WITH,IPH 2101
Adult DM Max Cough and Chest Congestion,MANUFACTURED_BY,"MEIJER, INC."
bullous pemphigoid,TREATED_BY,Mycophenolate mofetil
Valrubicin,INTERACTS_WITH,Darbepoetin alfa
Triflusal,INTERACTS_WITH,Lumiracoxib
Orbactiv,HAS_PRICE,1048.42
Perflutren,INTERACTS_WITH,Sparfloxacin
Methylprednisolone hemisuccinate,INTERACTS_WITH,Norelgestromin
Borage oil,INTERACTS_WITH,Neocitrullamon
Doravirine,INTERACTS_WITH,Thalidomide
Loxoprofen,INTERACTS_WITH,Propofol
Trazodone,INTERACTS_WITH,Quinaprilat
Torasemide,INTERACTS_WITH,"2,5-Dimethoxy-4-ethylamphetamine"
Codrituzumab,INTERACTS_WITH,Equol
Enclomiphene,INTERACTS_WITH,Darifenacin
Perospirone,INTERACTS_WITH,Indalpine
Thalidomide,INTERACTS_WITH,Prednisolone
Metacycline,INTERACTS_WITH,Atracurium besylate
Nelarabine,INTERACTS_WITH,Raltitrexed
25.776,AVAILABLE_AT,Walmart
Accuretic,MANUFACTURED_BY,Parke-Davis Div of Pfizer Inc
"Rabies virus inactivated antigen, A",INTERACTS_WITH,Trifluridine
Flumequine,INTERACTS_WITH,Picosulfuric acid
Alpelisib,INTERACTS_WITH,Ibrutinib
Deflazacort,INTERACTS_WITH,Fluorouracil
Poa compressa pollen,INTERACTS_WITH,Moexiprilat
osteoporosis,TREATED_BY,Ibandronate
Belimumab,INTERACTS_WITH,Efalizumab
Quazepam,INTERACTS_WITH,Methotrimeprazine
Benoxaprofen,INTERACTS_WITH,Amlodipine
Omega-3-acid ethyl esters,INTERACTS_WITH,Anistreplase
Mebicar,INTERACTS_WITH,Methscopolamine
Pregabalin Mylan Pharma,HAS_PRICE,163.46
Demcizumab,INTERACTS_WITH,Basiliximab
Saredutant,INTERACTS_WITH,4-hydroxycoumarin
Cyclosporine,INTERACTS_WITH,Ritonavir
Vitespen,INTERACTS_WITH,Interferon alfa-n1
Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),INTERACTS_WITH,Vindesine
Fenfluramine,INTERACTS_WITH,Zolpidem
9.0,AVAILABLE_AT,Walmart Neighborhood Market
Betamethasone phosphate,INTERACTS_WITH,Procaterol
Caroverine,INTERACTS_WITH,Sparteine
Ziprasidone,INTERACTS_WITH,Dexketoprofen
Pyridoxine,INTERACTS_WITH,Indomethacin
Xanomeline,INTERACTS_WITH,Oxprenolol
Besilesomab,INTERACTS_WITH,"Synthetic Conjugated Estrogens, B"
Act Amphetamine XR,MANUFACTURED_BY,Teva
Bapineuzumab,INTERACTS_WITH,Adecatumumab
Orlistat,INTERACTS_WITH,Vigabatrin
Esketamine,INTERACTS_WITH,Ethyl biscoumacetate
Bortezomib,INTERACTS_WITH,Alemtuzumab
liver cirrhosis,TREATED_BY,Daclatasvir
Ramelteon,IN_PRODUCT,Rozerem
Nimustine,INTERACTS_WITH,Erythropoietin
GI-5005,INTERACTS_WITH,Etoposide
304.833,AVAILABLE_AT,Costco
Selumetinib,INTERACTS_WITH,Gatifloxacin
cellulitis,TREATED_BY,Ciprofloxacin
Pepcid,HAS_PRICE,32.976
Adalimumab,INTERACTS_WITH,Briakinumab
Mebeverine,INTERACTS_WITH,Cocaine
Lorcaserin,INTERACTS_WITH,(S)-Warfarin
Hydrocortisone cypionate,INTERACTS_WITH,Celiprolol
Quinestrol,INTERACTS_WITH,Veltuzumab
Rocky Mountain Juniper Pollen,MANUFACTURED_BY,"Greer Laboratories, Inc."
Festuca pratensis pollen,INTERACTS_WITH,Ramiprilat
Sulpiride,INTERACTS_WITH,Cariprazine
Abrilumab,INTERACTS_WITH,Alemtuzumab
Poa pratensis pollen,IN_PRODUCT,6 Grass Mix
Phenyl aminosalicylate,INTERACTS_WITH,Reteplase
Prothipendyl,INTERACTS_WITH,Pirenzepine
Aldara,HAS_PRICE,22.5808
Arbekacin,INTERACTS_WITH,Betulinic Acid
Meclofenamic acid,INTERACTS_WITH,Finasteride
Calanolide A,INTERACTS_WITH,BCG vaccine
Dabigatran etexilate,INTERACTS_WITH,Fibrinolysin
Methoxyphenamine,INTERACTS_WITH,Captopril
Dimethyltryptamine,INTERACTS_WITH,Solifenacin
Enclomiphene,INTERACTS_WITH,Ketoconazole
Zoledronic acid,INTERACTS_WITH,Ranibizumab
Pentazocine,INTERACTS_WITH,Indalpine
Tetraferric tricitrate decahydrate,IN_PRODUCT,Auryxia
Miglustat,IN_PRODUCT,Zavesca
Droxia,HAS_PRICE,58.2395
Mifepristone,INTERACTS_WITH,Dihydroergocryptine
Muraglitazar,INTERACTS_WITH,Montelukast
Megestrol acetate,INTERACTS_WITH,Colesevelam
complex partial seizure,TREATED_BY,Felbamate
126.46,AVAILABLE_AT,"Community, a Walgreens Pharmacy"
Ferrous sulfate anhydrous,INTERACTS_WITH,Hydrotalcite
Chungwidan-F,MANUFACTURED_BY,"Han Kook Shin Yak Pharmaceutical Co., Ltd."
Ferric pyrophosphate citrate,INTERACTS_WITH,Orbifloxacin
Methylnaltrexone,INTERACTS_WITH,Salsalate
Pheneticillin,INTERACTS_WITH,Progesterone
Permethrin,IN_PRODUCT,Acticin Cream
Trolamine salicylate,INTERACTS_WITH,Saruplase
GSK-239512,INTERACTS_WITH,Benzylpenicilloyl polylysine
Tofisopam,INTERACTS_WITH,Citalopram
Ethical Herbals Natural Pain Reliever,MANUFACTURED_BY,Ashbury Research Corporation
Halofantrine,INTERACTS_WITH,Hydrotalcite
Fleroxacin,INTERACTS_WITH,Liraglutide
Monomethyl fumarate,INTERACTS_WITH,Oxaliplatin
Epirubicin,INTERACTS_WITH,Trifluridine
Capravirine,INTERACTS_WITH,Belinostat
Isoptocarpine,HAS_PRICE,103.5
Valsartan,INTERACTS_WITH,Finasteride
Amineptine,INTERACTS_WITH,Niguldipine
Nordazepam,INTERACTS_WITH,Paroxetine
Farletuzumab,INTERACTS_WITH,Inotuzumab ozogamicin
Phenoperidine,INTERACTS_WITH,Dihydromorphine
Polycarbophil,INTERACTS_WITH,Oxybutynin
Argatroban,INTERACTS_WITH,Magnesium salicylate
Osmovist 300 - Liq Int 641mg/ml,MANUFACTURED_BY,Bayer
Uracil,INTERACTS_WITH,Acenocoumarol
Glycine betaine,INTERACTS_WITH,Tolterodine
Dienogest,INTERACTS_WITH,Colestipol
Haloperidol,INTERACTS_WITH,Vardenafil
Hydrocortisone phosphate,INTERACTS_WITH,Betamethasone
Rokitamycin,INTERACTS_WITH,Valomaciclovir
Lixisenatide,INTERACTS_WITH,Orbifloxacin
46.006,AVAILABLE_AT,Vons Pharmacy
Sisomicin,INTERACTS_WITH,Tenofovir
Lorvotuzumab mertansine,INTERACTS_WITH,Formononetin
Dixyrazine,INTERACTS_WITH,Alaproclate
Bamifylline,INTERACTS_WITH,Phenylpropanolamine
Sulprostone,INTERACTS_WITH,Bendazac
Reviparin,INTERACTS_WITH,Trandolaprilat
BMS-488043,INTERACTS_WITH,Anthrax vaccine
Tafluprost,INTERACTS_WITH,Olsalazine
Lithium citrate,INTERACTS_WITH,Rescinnamine
Capmatinib,INTERACTS_WITH,Flecainide
Tazobactam,INTERACTS_WITH,Pantoprazole
938.684,AVAILABLE_AT,Costco
Emapalumab,INTERACTS_WITH,Linezolid
Tixocortol,INTERACTS_WITH,Cytarabine
Azilsartan medoxomil,INTERACTS_WITH,Metamizole
Estradiol dienanthate,INTERACTS_WITH,Tipiracil
Fibrinolysin,INTERACTS_WITH,Nabumetone
Temefos,INTERACTS_WITH,Benidipine
Kanamycin,INTERACTS_WITH,Peruvoside
Methscopolamine,INTERACTS_WITH,Pentolinium
Drotrecogin alfa,INTERACTS_WITH,Aminophenazone
Dextropropoxyphene,IN_PRODUCT,Darvocet-N 100
Rusalatide acetate,INTERACTS_WITH,Bivalirudin
Ibuprofen,INTERACTS_WITH,1-benzylimidazole
Amobarbital,INTERACTS_WITH,Brimonidine
Tetrabenazine,INTERACTS_WITH,Cinnarizine
Opium,INTERACTS_WITH,Paroxetine
Dantrolene,INTERACTS_WITH,Nitrendipine
Sage oil,INTERACTS_WITH,Vigabatrin
Hydrogenated soybean oil,IN_PRODUCT,S.coline
skin and skin structure peptostreptococcus infection,TREATED_BY,Metronidazole
Racotumomab,INTERACTS_WITH,TB-402
Higenamine,INTERACTS_WITH,Hydrochlorothiazide
Finasteride,INTERACTS_WITH,Cyclopenthiazide
Chlorotrianisene,INTERACTS_WITH,Darbepoetin alfa
Tacrine,INTERACTS_WITH,Heptabarbital
Bendamustine,INTERACTS_WITH,Prednisone
Enalaprilat,INTERACTS_WITH,Ritodrine
Piritramide,INTERACTS_WITH,Magnesium sulfate
Irbesartan,INTERACTS_WITH,"2,5-Dimethoxy-4-ethylamphetamine"
Cartia,HAS_PRICE,12.3052
Interferon gamma-1b,INTERACTS_WITH,Azacitidine
Ergometrine,INTERACTS_WITH,Lercanidipine
Labetalol,MANUFACTURED_BY,Sagent Pharmaceuticals
WIN 55212-2,INTERACTS_WITH,Simendan
Tapazole,HAS_PRICE,4.192
Periciazine,INTERACTS_WITH,Buprenorphine
Hydrocodone,INTERACTS_WITH,Methyprylon
194.41,AVAILABLE_AT,"Community, a Walgreens Pharmacy"
Holcus lanatus pollen,INTERACTS_WITH,Epanolol
Canertinib,INTERACTS_WITH,Dibromotyrosine
Stanolone,INTERACTS_WITH,Insulin glulisine
Oxyfedrine,INTERACTS_WITH,Fenoldopam
Hydroquinine,INTERACTS_WITH,Bepridil
Carindacillin,INTERACTS_WITH,Chlormadinone
Methoxyflurane,INTERACTS_WITH,Nebivolol
Ezetimibe,INTERACTS_WITH,Istradefylline
Equol,INTERACTS_WITH,Elotuzumab
Enzalutamide,INTERACTS_WITH,Exemestane
Ribavirin,IN_PRODUCT,Ribavirin Teva Pharma B.v.
Gleptoferron,INTERACTS_WITH,Magaldrate
neutropenia,TREATED_BY,Filgrastim
Center-AL - Sorghum Halepense Pollen,MANUFACTURED_BY,"ALK-Abello, Inc."
Choline salicylate,INTERACTS_WITH,Heparin
Anifrolumab,INTERACTS_WITH,Bevacizumab
Saxagliptin,INTERACTS_WITH,Cabotegravir
Trileptal,HAS_PRICE,38.0967
Tazobactam,INTERACTS_WITH,Enalapril
Butobarbital,INTERACTS_WITH,Magnesium sulfate
Diphtheria and Tetanus Toxoids Adsorbed,MANUFACTURED_BY,Sanofi Pasteur Inc.
Alendronic acid,INTERACTS_WITH,Etodolac
Apronalide,INTERACTS_WITH,Buprenorphine
Lovastatin,INTERACTS_WITH,Colchicine
Esterified estrogens,INTERACTS_WITH,Ospemifene
Retapamulin,INTERACTS_WITH,Pilocarpine
Pentaerithrityl,INTERACTS_WITH,Propantheline
Formocortal,INTERACTS_WITH,Denosumab
Pipenzolate,INTERACTS_WITH,Morphine
Naloxone,INTERACTS_WITH,Albendazole
Trabectedin,INTERACTS_WITH,Obinutuzumab
Tridihexethyl,INTERACTS_WITH,Dextromoramide
Metergoline,INTERACTS_WITH,Tadalafil
1347.38,AVAILABLE_AT,Walmart
Stavudine,MANUFACTURED_BY,Edenbridge Pharmaceuticals Llc
Aluminum hydroxide,INTERACTS_WITH,Memantine
Guanadrel,INTERACTS_WITH,Rituximab
Vaccinia virus strain new york city board of health live antigen,INTERACTS_WITH,Temozolomide
Fluticasone propionate,IN_PRODUCT,24 Hour Allergy Relief nasal
Trifluridine,INTERACTS_WITH,Chloramphenicol
Ergocalciferol,INTERACTS_WITH,Gitoformate
Skelaxin,HAS_PRICE,27.1499
Ligelizumab,INTERACTS_WITH,Indium In-111 satumomab pendetide
Compazine,HAS_PRICE,16.1343
Florbetaben (18F),IN_PRODUCT,Neuraceq
Trihexyphenidyl,INTERACTS_WITH,Ramosetron
Givosiran,INTERACTS_WITH,Acetylsalicylic acid
Raxibacumab,INTERACTS_WITH,Moxestrol
Fenquizone,INTERACTS_WITH,Frangula purshiana bark
Dienogest,INTERACTS_WITH,Sevelamer
osteoarthritis susceptibility 1,TREATED_BY,Naproxen
Propiomazine,INTERACTS_WITH,Rufinamide
Tiaprofenic acid,INTERACTS_WITH,Frovatriptan
Histamine,INTERACTS_WITH,Tafenoquine
Givinostat,INTERACTS_WITH,Chlorpromazine
Rivastigmine,INTERACTS_WITH,Chlorpromazine
Vindesine,IN_PRODUCT,Eldisine Inj 5mg/2ml
Gossypol,INTERACTS_WITH,Beclomethasone dipropionate
Fenbufen,INTERACTS_WITH,Methysergide
9.268,AVAILABLE_AT,Target (CVS)
"desmoid disease, hereditary",TREATED_BY,Meloxicam
Icatibant,INTERACTS_WITH,Pentamidine
Droxia,HAS_PRICE,61.8724
trans-2-hydroxycinnamic acid,INTERACTS_WITH,Acyclovir
Lestaurtinib,INTERACTS_WITH,Benzylthiouracil
Sulfasalazine,INTERACTS_WITH,Paclitaxel
Alcuronium,INTERACTS_WITH,Methadone
Orphenadrine,INTERACTS_WITH,Dronabinol
Clemastine,INTERACTS_WITH,Phenelzine
Pegpleranib,INTERACTS_WITH,Polyethylene glycol 400
GMA-161,INTERACTS_WITH,Veltuzumab
pain,TREATED_BY,Methocarbamol
Eprosartan,INTERACTS_WITH,Procaterol
Dipotassium phosphate,IN_PRODUCT,Aminosyn 8.5% Injection With Electrolytes
Solithromycin,INTERACTS_WITH,Diphenadione
Camptothecin,INTERACTS_WITH,Rabeprazole
Perampanel,INTERACTS_WITH,Dihydroergotamine
GPI-1485,INTERACTS_WITH,Vitamin D
Ficlatuzumab,INTERACTS_WITH,Ramucirumab
Collagenase clostridium histolyticum,INTERACTS_WITH,Iloprost
Vinbarbital,INTERACTS_WITH,Flavoxate
Dosulepin,INTERACTS_WITH,Tolonidine
Terfenadine,INTERACTS_WITH,Fosphenytoin
Becocalcidiol,INTERACTS_WITH,Magnesium hydroxide
Maprotiline,INTERACTS_WITH,Pheniprazine
Oxiracetam,INTERACTS_WITH,Buclizine
109.8,AVAILABLE_AT,HealthWarehouse
Alpelisib,INTERACTS_WITH,Busulfan
Magnesium silicate,INTERACTS_WITH,Rapacuronium
Urochloa mutica pollen,INTERACTS_WITH,Bufuralol
Guselkumab,INTERACTS_WITH,Penicillamine
Threonine,IN_PRODUCT,2.5% Travasol Amino Acid Injection With Electrolytes In 10% Dextrose
C Mold Mixture,MANUFACTURED_BY,"Antigen Laboratories, Inc."
L-tartaric acid,INTERACTS_WITH,Clomocycline
Rucaparib,INTERACTS_WITH,Cefotiam
inflammation,TREATED_BY,Diclofenac
Tricaine,INTERACTS_WITH,Magnesium sulfate
Aloxiprin,INTERACTS_WITH,Gabexate
Human papillomavirus type 45 L1 capsid protein antigen,IN_PRODUCT,Gardasil 9
PF-00610355,INTERACTS_WITH,Reserpine
Apo-methylphenidate SR,MANUFACTURED_BY,Apotex Corporation
Zenocutuzumab,INTERACTS_WITH,Epratuzumab
Isoxicam,INTERACTS_WITH,Zuclopenthixol
Pentastarch,INTERACTS_WITH,Cefacetrile
Girentuximab,INTERACTS_WITH,Veltuzumab
Magnesium,INTERACTS_WITH,Aclidinium
Indobufen,INTERACTS_WITH,Arbutamine
Lercanidipine,INTERACTS_WITH,Etomidate
Emodin,INTERACTS_WITH,Propiomazine
Magnesium orotate,INTERACTS_WITH,Deferiprone
Vanadium,IN_PRODUCT,Chromium and Vanadium Mineral Supplement
Nitrendipine,INTERACTS_WITH,Desmopressin
Abciximab,INTERACTS_WITH,Meloxicam
Cilansetron,INTERACTS_WITH,Hydrocodone
Soybean oil,IN_PRODUCT,Intralipid 30%
Amifostine,INTERACTS_WITH,Saprisartan
Cefamandole,INTERACTS_WITH,Nabumetone
Bevantolol,INTERACTS_WITH,Desflurane
Rimegepant,INTERACTS_WITH,Copanlisib
Etonogestrel,INTERACTS_WITH,Cortisone acetate
Plecanatide,INTERACTS_WITH,Benzquinamide
Etifoxine,INTERACTS_WITH,Biperiden
Pristiq,HAS_PRICE,205.539
Carfilzomib,INTERACTS_WITH,Tretinoin
Typhoid Vi polysaccharide vaccine,INTERACTS_WITH,Fluorouracil
Travoprost,INTERACTS_WITH,Tienilic acid
Rokitamycin,INTERACTS_WITH,Acetyldigoxin
Rasagiline,IN_PRODUCT,Rasagiline
Tafluprost,INTERACTS_WITH,Flurbiprofen
Active FE,MANUFACTURED_BY,"Allegis Pharmaceuticals, LLC"
Cathinone,INTERACTS_WITH,Methscopolamine
Palonosetron,MANUFACTURED_BY,"Fresenius Kabi USA, LLC"
1198.49,AVAILABLE_AT,Ralphs
6-O-benzylguanine,INTERACTS_WITH,Metaraminol
RI 624,INTERACTS_WITH,Estradiol benzoate
Atezolizumab,INTERACTS_WITH,Antithymocyte immunoglobulin (rabbit)
Tofacitinib,INTERACTS_WITH,Aprepitant
Amprenavir,INTERACTS_WITH,Erlotinib
Flavoxate,INTERACTS_WITH,Terfenadine
Metoclopramide,INTERACTS_WITH,Prilocaine
Sodium acetate,INTERACTS_WITH,Cefprozil
Frovatriptan,IN_PRODUCT,Frova
Cupric sulfate,IN_PRODUCT,C-Nate DHA
Rufinamide,INTERACTS_WITH,Cyproheptadine
Noscapine,INTERACTS_WITH,Eliglustat
Alti-cpa,MANUFACTURED_BY,Altimed Pharma Inc.
Prifinium,INTERACTS_WITH,Botulinum toxin type A
Distigmine,INTERACTS_WITH,Doxacurium
Canrenone,INTERACTS_WITH,Tenidap
Gevokizumab,INTERACTS_WITH,IPH 2101
Doramectin,INTERACTS_WITH,Telaprevir
Didanosine,INTERACTS_WITH,Cefotiam
Oxatomide,INTERACTS_WITH,Moxifloxacin
Glycine,INTERACTS_WITH,Deslanoside
Naronapride,INTERACTS_WITH,Ritanserin
Trastuzumab deruxtecan,INTERACTS_WITH,Veltuzumab
Gosogliptin,INTERACTS_WITH,Hydroflumethiazide
Lorpiprazole,INTERACTS_WITH,Fluvoxamine
Guanoxan,INTERACTS_WITH,Propiomazine
Adenovirus type 7 vaccine live,INTERACTS_WITH,Tretinoin
Toremifene,INTERACTS_WITH,Bendroflumethiazide
Lorpiprazole,INTERACTS_WITH,Tedizolid phosphate
Nomegestrol,INTERACTS_WITH,Fluticasone
Coagulation factor X human,INTERACTS_WITH,Zinc citrate
Anusol-HC Suppositories,MANUFACTURED_BY,Church & Dwight Canada Corp
Cybid 7.5,MANUFACTURED_BY,"Sircle Laboratories, Llc"
Laniquidar,INTERACTS_WITH,Technetium Tc-99m sestamibi
Gantacurium,INTERACTS_WITH,"Carfentanil, C-11"
3.0,AVAILABLE_AT,Ralphs
Trolamine salicylate,INTERACTS_WITH,Fluindione
Chloroprocaine,INTERACTS_WITH,Triflupromazine
Gongjinhyang Mi Luxury Foundation 1,MANUFACTURED_BY,Lg Household & Health Care Ltd.
Visilizumab,INTERACTS_WITH,Enokizumab
Glutethimide,INTERACTS_WITH,Isopropamide
Cefapirin,INTERACTS_WITH,Carprofen
Indoramin,INTERACTS_WITH,Eprosartan
Aztreonam,INTERACTS_WITH,Pamidronic acid
Brodalumab,INTERACTS_WITH,Methimazole
Gadoteridol,INTERACTS_WITH,Cefmetazole
Phenolphthalein,INTERACTS_WITH,Maprotiline
Flumequine,INTERACTS_WITH,Insulin human
Actifed DM Syrup,MANUFACTURED_BY,Warner Lambert Canada Inc.
Panitumumab,INTERACTS_WITH,Ethinylestradiol
Azimilide,INTERACTS_WITH,Hydroquinidine
Lipegfilgrastim,INTERACTS_WITH,GlycoPEG-GCSF
Human rabies virus immune globulin,INTERACTS_WITH,Alemtuzumab
Perampanel,INTERACTS_WITH,Talbutal
Clorazepic acid,INTERACTS_WITH,Desvenlafaxine
Lerdelimumab,INTERACTS_WITH,Promestriene
Amantadine,INTERACTS_WITH,Diphenoxylate
Renova,HAS_PRICE,121.845
Namilumab,INTERACTS_WITH,Ethinylestradiol
Ceftazidime,INTERACTS_WITH,Alendronic acid
Pizotifen,INTERACTS_WITH,Mecamylamine
Bromperidol,INTERACTS_WITH,Metyrosine
Ibutilide,INTERACTS_WITH,Dexverapamil
Racephedrine,INTERACTS_WITH,Benzylpenicilloyl polylysine
Capecitabine,MANUFACTURED_BY,Amneal Pharmaceuticals LLC
Magnesium ascorbate,INTERACTS_WITH,"4-Bromo-2,5-dimethoxyamphetamine"
Synephrine,INTERACTS_WITH,Endralazine
Letaxaban,INTERACTS_WITH,Fenoprofen
Tripelennamine,INTERACTS_WITH,Methoxyphenamine
Oxamniquine,INTERACTS_WITH,Prochlorperazine
Veltuzumab,INTERACTS_WITH,Otelixizumab
graft-versus-host disease,TREATED_BY,Cyclosporine
Nomegestrol,INTERACTS_WITH,Bosentan
Pivampicillin,INTERACTS_WITH,Norelgestromin
Ahc Hydra B5 Soother (red),MANUFACTURED_BY,"Carver Korea Co.,Ltd."
Zipsor,HAS_PRICE,239.218
Cloprednol,INTERACTS_WITH,Decitabine
Aloprim,HAS_PRICE,8.6086
Magnesium lactate,INTERACTS_WITH,Oxytetracycline
Potassium citrate,INTERACTS_WITH,Choline magnesium trisalicylate
Proquazone,INTERACTS_WITH,Amlodipine
Rupatadine,INTERACTS_WITH,Adenosine
Ramiprilat,INTERACTS_WITH,Desipramine
Phalaris minor pollen,INTERACTS_WITH,Sotalol
Tranexamic acid,INTERACTS_WITH,Calcium acetate
Aldara,HAS_PRICE,15.0808
Bacampicillin,INTERACTS_WITH,Nomegestrol acetate
Zyclara,HAS_PRICE,344.115
Cordarone,HAS_PRICE,18.3801
Apo Furosemide Tab 20mg,MANUFACTURED_BY,Apotex Corporation
Icosapent,INTERACTS_WITH,Propofol
Olanzapine,INTERACTS_WITH,Duloxetine
Metrifonate,INTERACTS_WITH,Doxepin
Opicapone,INTERACTS_WITH,Diclofenac
Tucidinostat,INTERACTS_WITH,Promazine
Dalantercept,INTERACTS_WITH,NAV 1800
Utomilumab,INTERACTS_WITH,TB-402
Lasmiditan,INTERACTS_WITH,Methscopolamine
Voclosporin,INTERACTS_WITH,Prednisolone
Cholesterol,INTERACTS_WITH,Osimertinib
Nitroaspirin,INTERACTS_WITH,Amoxapine
Nikkomycin Z,INTERACTS_WITH,Acenocoumarol
Jantoven,HAS_PRICE,10.0558
Doxefazepam,INTERACTS_WITH,Tiotropium
32.9801,AVAILABLE_AT,Costco
Pidilizumab,INTERACTS_WITH,Farletuzumab
4-Methoxyamphetamine,INTERACTS_WITH,Mecamylamine
Dasabuvir,INTERACTS_WITH,Bupropion
Indacaterol,INTERACTS_WITH,Candoxatril
7.035,AVAILABLE_AT,Costco
Methallenestril,INTERACTS_WITH,MYO-029
8.55,AVAILABLE_AT,Walmart
Carbatrol,HAS_PRICE,108.928
Ezetimibe,INTERACTS_WITH,Rabeprazole
Huperzine A,INTERACTS_WITH,Terfenadine
Hydrocortisone,INTERACTS_WITH,Benzylpenicillin
Cyclophosphamide,INTERACTS_WITH,Corticotropin
Fluocinolone acetonide,INTERACTS_WITH,Stepronin
Zyrtec,HAS_PRICE,4.466
Ativan,HAS_PRICE,22.333
Sulindac,MANUFACTURED_BY,H.J. Harkins Company
Pegsunercept,INTERACTS_WITH,Pegaspargase
Temazepam,IN_PRODUCT,Restoril
Frovatriptan,INTERACTS_WITH,Aliskiren
Chloroquine,INTERACTS_WITH,Pyrantel
Barbexaclone,INTERACTS_WITH,Chloramphenicol
autoimmune disease,TREATED_BY,Cyclosporine
Hydrocortisone acetate,INTERACTS_WITH,Capecitabine
Vanucizumab,INTERACTS_WITH,IMC-1C11
Fesoterodine,INTERACTS_WITH,Efavirenz
Cefetamet,INTERACTS_WITH,Olsalazine
Dexchlorpheniramine maleate,INTERACTS_WITH,Promazine
Brivaracetam,INTERACTS_WITH,Ipratropium
Segesterone acetate,INTERACTS_WITH,Probenecid
Sultopride,INTERACTS_WITH,Propantheline
Gallium nitrate,INTERACTS_WITH,Mechlorethamine
Macimorelin,INTERACTS_WITH,Bedaquiline
Antihemophilic factor human,INTERACTS_WITH,Parnaparin
Lecanemab,INTERACTS_WITH,Ramucirumab
Methapyrilene,INTERACTS_WITH,Thalidomide
Safinamide,INTERACTS_WITH,Etilefrine
Aranidipine,INTERACTS_WITH,Nitrendipine
Celery,IN_PRODUCT,Celery
Cyclopentolate,INTERACTS_WITH,Tropicamide
Ergoloid Mesylates,MANUFACTURED_BY,"Physicians Total Care, Inc."
Pseudoephedrine,INTERACTS_WITH,Rauwolfia serpentina root
Chlorotrianisene,INTERACTS_WITH,PRO-542
1172.42,AVAILABLE_AT,Albertsons (Sav-on)
Clavulanic acid,IN_PRODUCT,Amoxicillin and Clavulanate Potassium
Relenza,HAS_PRICE,62.2132
Niacinamide ascorbate,INTERACTS_WITH,Zeranol
Xanomeline,INTERACTS_WITH,Nizatidine
Magnesium lactate,INTERACTS_WITH,Minocycline
Zinc citrate,INTERACTS_WITH,Dasatinib
Lidoflazine,INTERACTS_WITH,Nylidrin
Metergoline,INTERACTS_WITH,Epoprostenol
Taxifolin,INTERACTS_WITH,Methysergide
Anastrozole,INTERACTS_WITH,Topiroxostat
Letermovir,INTERACTS_WITH,Ceftibuten
Oxyphenisatin acetate,INTERACTS_WITH,Olanzapine
Aminosalicylic acid,INTERACTS_WITH,Edoxaban
Nilvadipine,INTERACTS_WITH,1-benzylimidazole
"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",INTERACTS_WITH,Phenindione
