Head,Relation,Tail
Ritonavir,IN_PRODUCT,Norvir 100 mg oral powder packet
Zinc ascorbate,INTERACTS_WITH,Tetracycline
Propatyl nitrate,INTERACTS_WITH,Verapamil
Almotriptan,IN_PRODUCT,Almotriptan Malate
Chlorthalidone,INTERACTS_WITH,Phenylephrine
Bimatoprost,INTERACTS_WITH,Irbesartan
Apixaban,INTERACTS_WITH,Cangrelor
Deoxyepinephrine,INTERACTS_WITH,BQ-123
Acetylcysteine,IN_PRODUCT,Acetylcysteine
Advair Diskus,MANUFACTURED_BY,Aidarex Pharmaceuticals LLC
Adderall,HAS_PRICE,27.0874
Zanamivir,INTERACTS_WITH,Aminophenazone
Paxil,HAS_PRICE,23.278
Melatonin,INTERACTS_WITH,Tapentadol
Cefuroxime,INTERACTS_WITH,Foscarnet
7.9299,AVAILABLE_AT,Pavilions Pharmacy
Camphor,IN_PRODUCT,Arneu
Sulpiride,INTERACTS_WITH,Pimozide
Golodirsen,INTERACTS_WITH,Rofecoxib
arterial hypertension,TREATED_BY,Aliskiren
Baclofen,INTERACTS_WITH,Propiomazine
Ephedrine,INTERACTS_WITH,Isradipine
Trofosfamide,INTERACTS_WITH,Bevacizumab
Fluocortin,INTERACTS_WITH,Etanercept
Propecia,HAS_PRICE,4.3207
Ephedrine,INTERACTS_WITH,Telmisartan
Cilnidipine,INTERACTS_WITH,Isradipine
Clomocycline,INTERACTS_WITH,Strontium ranelate
Carpinus caroliniana pollen,IN_PRODUCT,Treatment Set TS333938
Lormetazepam,INTERACTS_WITH,Biperiden
Metoclopramide,INTERACTS_WITH,Thiopropazate
Bunazosin,INTERACTS_WITH,Bisoprolol
Doxycycline,INTERACTS_WITH,Neosaxitoxin
Labetuzumab,INTERACTS_WITH,Trastuzumab
Phosphocreatine,INTERACTS_WITH,Naproxen
Isotretinoin,INTERACTS_WITH,Tenofovir disoproxil
Human C1-esterase inhibitor,INTERACTS_WITH,Quingestanol
Osimertinib,INTERACTS_WITH,Acenocoumarol
Acebutolol,INTERACTS_WITH,Epicaptopril
Emepronium,INTERACTS_WITH,Seproxetine
Hydrocortisone phosphate,INTERACTS_WITH,Boceprevir
Plantago seed,INTERACTS_WITH,Darifenacin
Rapacuronium,INTERACTS_WITH,Magnesium citrate
Metoprolol,INTERACTS_WITH,Nifedipine
Brentuximab vedotin,INTERACTS_WITH,Vorinostat
Pazopanib,INTERACTS_WITH,Ciclesonide
Ipidacrine,INTERACTS_WITH,Bambuterol
Rontalizumab,INTERACTS_WITH,Matuzumab
Sapropterin,INTERACTS_WITH,Pentoxifylline
Sildenafil Ratiopharm,HAS_PRICE,183.81
L-tartaric acid,INTERACTS_WITH,Pseudoephedrine
369.126,AVAILABLE_AT,Costco
Deptropine,INTERACTS_WITH,Pitolisant
Oxyphenisatin,INTERACTS_WITH,Hexocyclium
Tiapride,INTERACTS_WITH,Dapoxetine
Netupitant,INTERACTS_WITH,Colchicine
Oxytocin,INTERACTS_WITH,Dolasetron
Cabozantinib,IN_PRODUCT,Cometriq
Re-action E,MANUFACTURED_BY,Goldeneye Permanent System GmbH Germany
Quinupramine,INTERACTS_WITH,Olmesartan
Arsenic trioxide,INTERACTS_WITH,Etanercept
Trichophyton rubrum,IN_PRODUCT,Trichophyton rubrum
Doxifluridine,INTERACTS_WITH,Hydroxyurea
Ritanserin,INTERACTS_WITH,Phenoperidine
Potassium,INTERACTS_WITH,Metoprolol
Alunbrig,MANUFACTURED_BY,Takeda
2.5%travasol Amino Acid InJ.W.eleC.W.25%dex,MANUFACTURED_BY,Clintec Nutrition Company
Tenitramine,INTERACTS_WITH,Nilvadipine
Telmisartan,INTERACTS_WITH,Oxymetazoline
Terazosin,INTERACTS_WITH,Methylphenidate
Bolasterone,INTERACTS_WITH,Melengestrol
1218.76,AVAILABLE_AT,Albertsons (Sav-on)
Febarbamate,INTERACTS_WITH,Zolpidem
gamma-Hydroxybutyric acid,INTERACTS_WITH,Aclidinium
Laser Rejuvenation restoring damage skin,MANUFACTURED_BY,"Universal Cosmetic Co., Ltd"
"Cockroach, German",MANUFACTURED_BY,"Allermed Laboratories, Inc."
Depo-testosterone,HAS_PRICE,51.5902
Dacomitinib,INTERACTS_WITH,Naringenin
Glyburide,INTERACTS_WITH,Nitrofurantoin
Salmon calcitonin,INTERACTS_WITH,Incadronic acid
Nordazepam,INTERACTS_WITH,Nabilone
Ibandronate,INTERACTS_WITH,Sulindac
9.82,AVAILABLE_AT,Target (CVS)
151.6,AVAILABLE_AT,Rite Aid
Tropisetron,INTERACTS_WITH,Atenolol
Brexpiprazole,INTERACTS_WITH,Diazoxide
Lolium perenne subsp. multiflorum pollen,INTERACTS_WITH,Quinapril
Revestive,MANUFACTURED_BY,Shire
Pidilizumab,INTERACTS_WITH,Hexestrol
Lebrikizumab,INTERACTS_WITH,RI 624
Tafluprost,INTERACTS_WITH,Salicylamide
Phenylpropanolamine,INTERACTS_WITH,Tetrahydropalmatine
Potassium acetate,INTERACTS_WITH,Cefmetazole
Deoxyspergualin,INTERACTS_WITH,Mycophenolic acid
Ivermectin,INTERACTS_WITH,Fluindione
Nitrate,INTERACTS_WITH,Avanafil
Tafamidis,INTERACTS_WITH,Apixaban
Pilsicainide,INTERACTS_WITH,Celecoxib
Lac-Hydrin,MANUFACTURED_BY,"Ranbaxy, Inc"
12031.3,AVAILABLE_AT,Target (CVS)
Quinestrol,INTERACTS_WITH,BIIB015
Icosapent,INTERACTS_WITH,Ibrutinib
Flumequine,INTERACTS_WITH,Sunitinib
Lutein,IN_PRODUCT,Corvite Free
Phenformin,INTERACTS_WITH,Difloxacin
Azilsartan medoxomil,IN_PRODUCT,Edarbi
Linaclotide,INTERACTS_WITH,Pirenzepine
Umeclidinium,INTERACTS_WITH,Doxylamine
Proquin,HAS_PRICE,98.2536
Hexoprenaline,INTERACTS_WITH,Nimodipine
Lenvatinib,INTERACTS_WITH,Rosuvastatin
Protriptyline,INTERACTS_WITH,Vincamine
Donepezil,INTERACTS_WITH,Nebivolol
Elbasvir,INTERACTS_WITH,Niguldipine
Tyzeka,HAS_PRICE,1099.36
Melperone,INTERACTS_WITH,Etybenzatropine
Mazaticol,INTERACTS_WITH,Opium
Emactuzumab,INTERACTS_WITH,Canakinumab
Alverine,INTERACTS_WITH,Dronabinol
Dovato,MANUFACTURED_BY,ViiV Healthcare ULC
Cefotetan,IN_PRODUCT,Cefotan Injection - 1g
Sotagliflozin,INTERACTS_WITH,Rosoxacin
Isoflavone,INTERACTS_WITH,Cefalotin
Benzphetamine,INTERACTS_WITH,Fenoldopam
Fenfluramine,INTERACTS_WITH,Azelastine
Dalfampridine,MANUFACTURED_BY,Mylan Pharmaceuticals Inc.
Lorazepam,INTERACTS_WITH,Methscopolamine bromide
Clenpiq,MANUFACTURED_BY,ASM Aerosol-Service AG
Magnesium silicate,INTERACTS_WITH,Elocalcitol
Sulfachlorpyridazine,INTERACTS_WITH,Balaglitazone
Carteolol,INTERACTS_WITH,Omapatrilat
Netupitant,INTERACTS_WITH,Sonidegib
Tulobuterol,INTERACTS_WITH,Angiotensin 1-7
Dexniguldipine,INTERACTS_WITH,Ephedra sinica root
Cephalosporin analog,INTERACTS_WITH,Delorazepam
Typhoid Vi polysaccharide vaccine,INTERACTS_WITH,Clofarabine
Metreleptin,INTERACTS_WITH,Aminophylline
Bortezomib,INTERACTS_WITH,Procarbazine
12.45,AVAILABLE_AT,Costco
Simvastatin,INTERACTS_WITH,Brentuximab vedotin
20.562,AVAILABLE_AT,Albertsons (Sav-on)
Melevodopa,INTERACTS_WITH,Zotepine
Valbenazine,IN_PRODUCT,Ingrezza
Potassium chloride,INTERACTS_WITH,Ipratropium
chlamydia infection,TREATED_BY,Amoxicillin
Pivmecillinam,INTERACTS_WITH,Mycophenolic acid
Actical Plus Calcium-magnesium-vitamin D3-silicon Chewable,MANUFACTURED_BY,"Usana Health Sciences, Inc."
Blosozumab,INTERACTS_WITH,Ethinylestradiol
Hexoprenaline,INTERACTS_WITH,Endralazine
Tiamulin,INTERACTS_WITH,Lactulose
Fentanyl,INTERACTS_WITH,Guanazodine
Metoclopramide,INTERACTS_WITH,Clozapine
Epirubicin,INTERACTS_WITH,Vindesine
Tiapride,INTERACTS_WITH,Paroxetine
Bifonazole,INTERACTS_WITH,Fendiline
Shea butter,IN_PRODUCT,EM Shea Butter Cream
Tomaralimab,INTERACTS_WITH,Omalizumab
Lolium perenne subsp. multiflorum pollen,IN_PRODUCT,Lolium Perenne Ssp Multiflorum Pollen
Ergotamine,IN_PRODUCT,Ergomar Sublingual
Eluxadoline,INTERACTS_WITH,Cabotegravir
Telavancin,INTERACTS_WITH,Semuloparin
Human adenovirus e serotype 4 strain cl-68578 antigen,INTERACTS_WITH,Clofarabine
Mestranol,INTERACTS_WITH,Hyaluronidase (human recombinant)
Beraprost,INTERACTS_WITH,Ketoprofen
Maprotiline,INTERACTS_WITH,Pargyline
Angiotensin 1-7,INTERACTS_WITH,Salbutamol
Voriconazole Hospira,HAS_PRICE,283.915
Fenyramidol,INTERACTS_WITH,Seproxetine
Sulindac,INTERACTS_WITH,Moclobemide
Voriconazole,IN_PRODUCT,Vfend
Codrituzumab,INTERACTS_WITH,Zeranol
Cholesterol,INTERACTS_WITH,Gefitinib
scalp dermatosis,TREATED_BY,Hydrocortisone
Borage oil,INTERACTS_WITH,Barbexaclone
9-Deazaguanine,INTERACTS_WITH,Phenmetrazine
Garenoxacin,INTERACTS_WITH,Calcium
Terbinafine,IN_PRODUCT,Antifungal
Clocortolone acetate,INTERACTS_WITH,Ritodrine
Methylprednisolone hemisuccinate,INTERACTS_WITH,Amphotericin B
Miocamycin,INTERACTS_WITH,Valomaciclovir
Iprazochrome,INTERACTS_WITH,Trazodone
Pentetic acid,INTERACTS_WITH,Cefadroxil
Lesinurad,INTERACTS_WITH,Sulindac
Propafenone,INTERACTS_WITH,Vincamine
Probenecid,INTERACTS_WITH,Gliclazide
Pinazepam,INTERACTS_WITH,Trazodone
Tocainide,INTERACTS_WITH,Nitrendipine
Sumatriptan,IN_PRODUCT,Imitrex
Labetuzumab,INTERACTS_WITH,Ibritumomab tiuxetan
Potassium hydroxide,INTERACTS_WITH,Labetalol
Griseofulvin,INTERACTS_WITH,Dienogest
Olea europaea pollen,IN_PRODUCT,Olive Pollen
Varicella Zoster Vaccine (Live/attenuated),INTERACTS_WITH,Tretinoin
Florbetaben (18F),INTERACTS_WITH,Cefadroxil
Adrafinil,INTERACTS_WITH,Enalaprilat
large intestine cancer,TREATED_BY,Capecitabine
Chlormadinone,INTERACTS_WITH,Taurochenodeoxycholic acid
Capmatinib,INTERACTS_WITH,Lomefloxacin
Osimertinib,INTERACTS_WITH,Mexiletine
Cephalothin Group,INTERACTS_WITH,Olsalazine
Quercus gambelii pollen,IN_PRODUCT,Arizona Gambel Oak Pollen
Anthrax immune globulin human,INTERACTS_WITH,Clofarabine
Flurithromycin,INTERACTS_WITH,Retapamulin
Ziprasidone,INTERACTS_WITH,Olsalazine
Streptokinase,IN_PRODUCT,Streptase
Brinase,INTERACTS_WITH,Tauroursodeoxycholic acid
Vecuronium,INTERACTS_WITH,Magnesium chloride
erectile dysfunction,TREATED_BY,Vardenafil
Gemfibrozil,INTERACTS_WITH,Lovastatin
Paclitaxel,INTERACTS_WITH,Trifluridine
Zanaflex,HAS_PRICE,12.57
Bornaprine,INTERACTS_WITH,Tolterodine
Cilobana Cpa Tab,MANUFACTURED_BY,Anabolic Laboratories Inc.
Butobarbital,INTERACTS_WITH,Hydroxyzine
Desirudin,INTERACTS_WITH,Conjugated estrogens
Yohimbine,INTERACTS_WITH,Tocopherylquinone
Opdivo,HAS_PRICE,13669.0
Apo-tamox Tab 20mg,MANUFACTURED_BY,Apotex Corporation
Canrenoic acid,INTERACTS_WITH,Proscillaridin
Peginterferon beta-1a,INTERACTS_WITH,Tretinoin
Nelfinavir,IN_PRODUCT,Viracept -250mg
Sunitinib,INTERACTS_WITH,Indomethacin
70.138,AVAILABLE_AT,Albertsons (Sav-on)
Omacetaxine mepesuccinate,INTERACTS_WITH,Ardeparin
Perflutren,INTERACTS_WITH,Grepafloxacin
Pyrazinamide,INTERACTS_WITH,Sulfasalazine
Thioridazine,INTERACTS_WITH,Pentolinium
25.182,AVAILABLE_AT,Albertsons (Sav-on)
Golimumab,INTERACTS_WITH,Gallium nitrate
Belimumab,INTERACTS_WITH,Bexarotene
Burosumab,INTERACTS_WITH,XTL-001
Cozaar,HAS_PRICE,9.0
Riociguat,INTERACTS_WITH,Metaraminol
Olanzapine Teva,HAS_PRICE,10.9185
Aprepitant,INTERACTS_WITH,Gestrinone
Revefenacin,INTERACTS_WITH,Piritramide
Nintedanib,INTERACTS_WITH,Dexamethasone
Nifenazone,INTERACTS_WITH,Doxapram
Norfloxacin,INTERACTS_WITH,Lovastatin
Vigabatrin,INTERACTS_WITH,Oxyphencyclimine
Prenylamine,INTERACTS_WITH,Phenytoin
Eplerenone,INTERACTS_WITH,Solabegron
Corifollitropin alfa,INTERACTS_WITH,Etodolac
Ferrous chloride,INTERACTS_WITH,Aluminium phosphate
Emylcamate,INTERACTS_WITH,Dicyclomine
45.41,AVAILABLE_AT,Costco
Ofatumumab,INTERACTS_WITH,Ibritumomab tiuxetan
Ginkgo biloba,INTERACTS_WITH,Mirabegron
Methaqualone,INTERACTS_WITH,Dicyclomine
24.473,AVAILABLE_AT,Walmart Neighborhood Market
Dactinomycin,INTERACTS_WITH,Methimazole
Gadoteric acid,INTERACTS_WITH,Pamidronic acid
Pentoxifylline,INTERACTS_WITH,Midostaurin
Thiamine,INTERACTS_WITH,Estradiol dienanthate
Gadopentetic acid,INTERACTS_WITH,Ketoprofen
Icosapent,INTERACTS_WITH,"4-Bromo-2,5-dimethoxyamphetamine"
Thyrotropin,INTERACTS_WITH,Escitalopram
Moexipril,INTERACTS_WITH,Alfuzosin
Lanreotide,INTERACTS_WITH,Zopiclone
Simeprevir,INTERACTS_WITH,Cyclosporine
Glipizide,INTERACTS_WITH,Levofloxacin
Metreleptin,INTERACTS_WITH,Imatinib
Tadalafil,INTERACTS_WITH,Methylphenidate
NAV 1800,INTERACTS_WITH,Equol
Benzyl alcohol,INTERACTS_WITH,Hydrocodone
Technetium Tc-99m exametazime,INTERACTS_WITH,Meclofenamic acid
Ritodrine,INTERACTS_WITH,Eplerenone
Bisacodyl,INTERACTS_WITH,Dexlansoprazole
Gemcitabine,INTERACTS_WITH,Bexarotene
Cemiplimab,INTERACTS_WITH,Efalizumab
Acipimox,INTERACTS_WITH,Ipecac
Latamoxef,INTERACTS_WITH,Carprofen
Reslizumab,INTERACTS_WITH,Equol
Gestonorone,INTERACTS_WITH,Phenindione
Ipidacrine,INTERACTS_WITH,Aclidinium
28.635,AVAILABLE_AT,CVS Pharmacy
Aminosyn II 5% Inj,MANUFACTURED_BY,Abbott
Papaverine,INTERACTS_WITH,Secobarbital
Brimonidine,INTERACTS_WITH,Atenolol
facial dermatosis,TREATED_BY,Hydrocortisone
Tridihexethyl,INTERACTS_WITH,Methscopolamine bromide
Sodium bicarbonate,INTERACTS_WITH,Betamethasone
Cefixime,INTERACTS_WITH,Warfarin
Metoprolol,IN_PRODUCT,Co Metoprolol-L Tablets 50mg
DL-alpha tocopheryl acetate,IN_PRODUCT,Choice OB DHA
Butyrylthiocholine,INTERACTS_WITH,Demecarium
Tiotropium,INTERACTS_WITH,Pirenzepine
Chlorphenoxamine,INTERACTS_WITH,Bezitramide
Sulfaquinoxaline,INTERACTS_WITH,Sulfamethoxazole
Reproterol,INTERACTS_WITH,Endralazine
Tinoridine,INTERACTS_WITH,Amlodipine
Gallium citrate Ga-67,IN_PRODUCT,Gallium Citrate Ga-67
Mecamylamine,INTERACTS_WITH,Norepinephrine
keratosis,TREATED_BY,Diclofenac
Entacapone Teva,HAS_PRICE,85.63
Metyrapone,INTERACTS_WITH,Acetaminophen
Desoximetasone,INTERACTS_WITH,Sulfisoxazole
Tolperisone,INTERACTS_WITH,Fluvoxamine
Peppermint oil,INTERACTS_WITH,Perphenazine
Influenza A virus A/Uruguay/716/2007(H3N2) antigen (propiolactone inactivated),INTERACTS_WITH,Etanercept
Cefazedone,INTERACTS_WITH,Cefoxitin
4.3102,AVAILABLE_AT,Pavilions Pharmacy
Tofisopam,INTERACTS_WITH,Dicoumarol
Propecia,HAS_PRICE,13.5
Insulin detemir,INTERACTS_WITH,Leuprolide
Demo Cineol Inj,MANUFACTURED_BY,Sabex Inc
Ketazolam,INTERACTS_WITH,Buclizine
Carbimazole,INTERACTS_WITH,Heparin
Levofloxacin,INTERACTS_WITH,Nitrofurantoin
Fidaxomicin,INTERACTS_WITH,Tioclomarol
439.2,AVAILABLE_AT,Costco
Tripelennamine,INTERACTS_WITH,Terfenadine
Dexmethylphenidate,INTERACTS_WITH,Spirapril
Mumps virus strain B level jeryl lynn live antigen,IN_PRODUCT,ProQuad
Carbenicillin,INTERACTS_WITH,Arbekacin
Bufylline,INTERACTS_WITH,Lisdexamfetamine
Drotebanol,INTERACTS_WITH,Orphenadrine
Diethylpropion HCl Controlled-Release,MANUFACTURED_BY,Keltman Pharmaceuticals Inc.
Rhein,INTERACTS_WITH,Meperidine
Troleandomycin,INTERACTS_WITH,Mifepristone
Leronlimab,INTERACTS_WITH,"Synthetic Conjugated Estrogens, A"
Singulair,HAS_PRICE,4.198
31.86,AVAILABLE_AT,Vons Pharmacy
Prothrombin,INTERACTS_WITH,Pentosan polysulfate
Selenious acid,INTERACTS_WITH,Cefoxitin
Polyethylene glycol,IN_PRODUCT,Bi-peglyte
BENZOCAINE and RESORCINOL,MANUFACTURED_BY,RiteAid
Soolantra,HAS_PRICE,375.457
Vobarilizumab,INTERACTS_WITH,Bectumomab
Cabozantinib,INTERACTS_WITH,Tipranavir
Sulfachlorpyridazine,INTERACTS_WITH,Omarigliptin
Ciclesonide,INTERACTS_WITH,Interferon gamma-1b
Methotrimeprazine,INTERACTS_WITH,Guanoxabenz
721.291,AVAILABLE_AT,Target (CVS)
55.74,AVAILABLE_AT,Target (CVS)
Amperozide,INTERACTS_WITH,Lithium citrate
Padimate O,IN_PRODUCT,Alba Botanica UN-petroleum Cherry SPF18 Lip Balm
Dibekacin,INTERACTS_WITH,Ticarcillin
Cyclopentolate,INTERACTS_WITH,Isoflurane
gamma-Hydroxybutyric acid,INTERACTS_WITH,Zolpidem
Care One Flu and Sore Throat,MANUFACTURED_BY,American Sales Company
Quinapril,INTERACTS_WITH,Pergolide
Quinapril,INTERACTS_WITH,Doxepin
Fluprednisolone,INTERACTS_WITH,Temozolomide
9.001,AVAILABLE_AT,Albertsons (Sav-on)
Bismuth subsalicylate,INTERACTS_WITH,Rivaroxaban
236.01,AVAILABLE_AT,Vons Pharmacy
Fortovase,HAS_PRICE,1153.46
Insulin lispro,INTERACTS_WITH,Quinupramine
Guanazodine,INTERACTS_WITH,Pseudoephedrine
Essian,MANUFACTURED_BY,"Prasco, Laboratories"
Treatment Set TS128872,MANUFACTURED_BY,"Antigen Laboratories, Inc."
Voriconazole,INTERACTS_WITH,Thiopental
Cefonicid,INTERACTS_WITH,Felbinac
Hydrocortisone valerate,INTERACTS_WITH,Insulin aspart
Cloprostenol,INTERACTS_WITH,Ketorolac
Fimasartan,INTERACTS_WITH,Polythiazide
Thiamine,INTERACTS_WITH,Quinidine
Levetiracetam Actavis Group,HAS_PRICE,16.588
Cevimeline,INTERACTS_WITH,Tretamine
Tasosartan,INTERACTS_WITH,Felbinac
Verapamil,INTERACTS_WITH,Ledipasvir
Danaparoid,INTERACTS_WITH,Vitamin E
Mestranol,INTERACTS_WITH,BIIB015
Aclovate,HAS_PRICE,13.6425
Racepinephrine,INTERACTS_WITH,Bosentan
Bolandiol,INTERACTS_WITH,Prednisone
Apolizumab,INTERACTS_WITH,Galiximab
Trimethaphan,INTERACTS_WITH,Obinutuzumab
Deslanoside,INTERACTS_WITH,Bucindolol
Lobeline,INTERACTS_WITH,Tyrothricin
Vinylbital,INTERACTS_WITH,Zimelidine
Amerix Multivitamin,MANUFACTURED_BY,Leosons Overseas Corporation
Xenon,INTERACTS_WITH,Remikiren
Isometheptene,IN_PRODUCT,Isometheptene-Dichloral-APAP Oral
Nplate,HAS_PRICE,7964.07
bronchiectasis,TREATED_BY,Acetylcysteine
Rapivab,MANUFACTURED_BY,Seqirus USA Inc.
Lisofylline,INTERACTS_WITH,Olodaterol
Solabegron,INTERACTS_WITH,Cryptenamine
Bimatoprost,INTERACTS_WITH,Lofexidine
Lipoic acid,INTERACTS_WITH,Mitiglinide
Calciparine Inj 20000iu/amp,MANUFACTURED_BY,Choay Lab
Eplerenone,INTERACTS_WITH,Butriptyline
Vincristine,INTERACTS_WITH,Lenalidomide
Deserpidine,IN_PRODUCT,Enduronyl
Quinoline Yellow WS,INTERACTS_WITH,Bevantolol
Teriparatide,INTERACTS_WITH,Synephrine
Thiotepa,INTERACTS_WITH,Clofarabine
Sulfinpyrazone,INTERACTS_WITH,Bamet-UD2
Obiltoxaximab,INTERACTS_WITH,Briakinumab
seasonal allergic rhinitis,TREATED_BY,Loratadine
Potassium chloride,IN_PRODUCT,Klor-Con 10
Toposar,HAS_PRICE,25.701
Butobarbital,INTERACTS_WITH,Rufinamide
Salmon calcitonin,INTERACTS_WITH,Ritanserin
cough,TREATED_BY,Hydromorphone
Dinoprostone,INTERACTS_WITH,Guanidine
Oxytetracycline,INTERACTS_WITH,Cefotiam
Fezakinumab,INTERACTS_WITH,Ibritumomab tiuxetan
Mefruside,INTERACTS_WITH,Glipizide
Sjögren's syndrome,TREATED_BY,Etanercept
clarithromycin,HAS_SIDE_EFFECT,Leukopenia
Doxercalciferol,INTERACTS_WITH,Calcitriol
Tamoxifen,IN_PRODUCT,Soltamox
Zarzio,HAS_PRICE,1407.59
Vitamin D,INTERACTS_WITH,Magnesium chloride
Clopidogrel,IN_PRODUCT,Clopidogrel Zentiva
TG4010,INTERACTS_WITH,Sulfasalazine
Mitemcinal,INTERACTS_WITH,Vintafolide
Ethyl loflazepate,INTERACTS_WITH,Darifenacin
Voxilaprevir,INTERACTS_WITH,Osilodrostat
Frangula purshiana bark,IN_PRODUCT,Biofant - 41mg/5ml
Chromium nicotinate,INTERACTS_WITH,Antipyrine
Cyclosporine,IN_PRODUCT,Cequa
Isosorbide mononitrate,INTERACTS_WITH,Pipamperone
Barbital,INTERACTS_WITH,Oxycodone
Antithymocyte immunoglobulin (rabbit),INTERACTS_WITH,Etoposide
Aranidipine,INTERACTS_WITH,Verapamil
Fenozolone,INTERACTS_WITH,Esmolol
Tiludronic acid,INTERACTS_WITH,Endostatin
XTL-001,INTERACTS_WITH,Promestriene
Doxercalciferol,INTERACTS_WITH,Calcium glubionate anhydrous
Chlorpropamide,INTERACTS_WITH,Bendroflumethiazide
Ciclesonide,INTERACTS_WITH,Antithymocyte immunoglobulin (rabbit)
Eskalith CR,MANUFACTURED_BY,"Physicians Total Care, Inc."
Gitoformate,INTERACTS_WITH,Atenolol
Auranofin,INTERACTS_WITH,Carboplatin
27.74,AVAILABLE_AT,Pavilions Pharmacy
Anisotropine methylbromide,INTERACTS_WITH,Remifentanil
Dienestrol,INTERACTS_WITH,Lerdelimumab
Tolazamide,INTERACTS_WITH,Fenofibric acid
Bimatoprost,INTERACTS_WITH,Guanadrel
Poldine,INTERACTS_WITH,Hyoscyamine
Mannitol,INTERACTS_WITH,Foscarnet
Potassium sulfate,INTERACTS_WITH,Pancuronium
Numorphan Suppository 5mg,MANUFACTURED_BY,Bristol Myers Squibb
Nonoxynol-9,INTERACTS_WITH,Phenobarbital
"S,R-Warfarin alcohol",INTERACTS_WITH,Bromocriptine
Renova,HAS_PRICE,112.568
Influenza A virus A/Perth/16/2009 (H3N2) live (attenuated) antigen,INTERACTS_WITH,Azathioprine
Avasimibe,INTERACTS_WITH,Ethinylestradiol
N-alkyl ethylbenzyl dimethyl ammonium (C12-C14),IN_PRODUCT,Zep Foaming F.S. Antimicrobial Hand Cleaner
BIIB015,INTERACTS_WITH,Polyestradiol phosphate
Ibudilast,INTERACTS_WITH,Trandolapril
Osilodrostat,INTERACTS_WITH,Betaxolol
Salicylamide,INTERACTS_WITH,Isoflurane
Human Varicella-Zoster Immune Globulin,INTERACTS_WITH,CR002
Gentamicin,INTERACTS_WITH,Tigecycline
Zinc picolinate,INTERACTS_WITH,Pazufloxacin
Sodium tripolyphosphate,INTERACTS_WITH,Ferric cation
Nafcillin,INTERACTS_WITH,Agmatine
Quazepam,INTERACTS_WITH,Escitalopram
Aspirin and Dipyridamole,MANUFACTURED_BY,"Teva Pharmaceuticals USA, Inc."
Lofexidine,INTERACTS_WITH,Guanoclor
Phenytoin,INTERACTS_WITH,Desipramine
Sulfamylon,HAS_PRICE,439.983
ADSOL Red Cell Preservation Solution System in Plastic Container (PL 146 Plastic),MANUFACTURED_BY,"Fenwal, Inc."
Procaterol,INTERACTS_WITH,Aliskiren
Itraconazole,INTERACTS_WITH,Ruxolitinib
gastric ulcer,TREATED_BY,Proparacaine
Azelastine Hydrochloride,MANUFACTURED_BY,"Sun Pharmaceutical Industries, Inc."
Fluperolone,INTERACTS_WITH,Linezolid
Fluocortolone,INTERACTS_WITH,Bevacizumab
Glycochenodeoxycholic Acid,INTERACTS_WITH,Tranilast
Citrulline,INTERACTS_WITH,Oxytetracycline
Fexofenadine,IN_PRODUCT,Allegra tablet
Follitropin,INTERACTS_WITH,Phenmetrazine
Odan-atropine,MANUFACTURED_BY,Odan Laboratories Ltd
Fenozolone,INTERACTS_WITH,Metoprolol
268.082,AVAILABLE_AT,CVS Pharmacy
Spironolactone,INTERACTS_WITH,Amitraz
Asenapine,INTERACTS_WITH,Remikiren
Metipranolol,INTERACTS_WITH,Epoprostenol
Temozolomide Teva,HAS_PRICE,581.23
35.2,AVAILABLE_AT,Target (CVS)
Ethanol,INTERACTS_WITH,Ziprasidone
Mecobalamin,IN_PRODUCT,AzesChew
Captodiame,INTERACTS_WITH,Terfenadine
Ixabepilone,INTERACTS_WITH,Rituximab
Farnesyl diphosphate,INTERACTS_WITH,Eperisone
Lepirudin,IN_PRODUCT,Refludan Vial
Lucatumumab,INTERACTS_WITH,Oregovomab
Ulobetasol,INTERACTS_WITH,Guar gum
Atovaquone,INTERACTS_WITH,Mesoridazine
YKP-1358,INTERACTS_WITH,Duloxetine
Pazopanib,INTERACTS_WITH,Muromonab
Desogestrel,IN_PRODUCT,Apri 28
Licofelone,INTERACTS_WITH,Otamixaban
Flunixin,INTERACTS_WITH,Pirbuterol
Terrell,MANUFACTURED_BY,Piramal Critical Care Inc
Undecylenic acid,IN_PRODUCT,Cvs Maximum Strength Anti Fungal Pen 25
171.98,AVAILABLE_AT,Target (CVS)
Abexinostat,INTERACTS_WITH,Procainamide
Indomethacin,INTERACTS_WITH,Amsacrine
Stanolone,INTERACTS_WITH,Allicin
Prasugrel,INTERACTS_WITH,Estrone sulfate
Ziprasidone,INTERACTS_WITH,Tapentadol
Cefprozil,INTERACTS_WITH,Tenofovir alafenamide
Amoxil,HAS_PRICE,3.2389
Meticillin,INTERACTS_WITH,Norgestrienone
Calcium Gluconate 10% Inj 100mg/ml,MANUFACTURED_BY,Astra Zeneca
95.5299,AVAILABLE_AT,"Community, a Walgreens Pharmacy"
Dabigatran,INTERACTS_WITH,Taurocholic acid
Racepinephrine,INTERACTS_WITH,Remikiren
Indinavir,INTERACTS_WITH,(S)-Warfarin
Prednisolone acetate,INTERACTS_WITH,Insulin detemir
Azficel-T,INTERACTS_WITH,Nitroaspirin
36.0,AVAILABLE_AT,HealthWarehouse
Rocuronium,MANUFACTURED_BY,The Medicines Company
Metrifonate,INTERACTS_WITH,Doxacurium
